unit,federaldebt,unemployment,ineq,health,immigration,ethics,ranking,treat,import,male,income,education,nonwhite,female,partyid,personal,value,suffer,happy,health_rank1,healthexpenses,dem_rep,age
196,NA,NA,2,3,NA,NA,--23--,0,0.75,1,2,3,1,0,1,0.75,1,1,1,0,1,1,4
197,NA,NA,4,3,NA,NA,--43--,0,0.5,0,3,4,1,1,0.5,0.75,0.5,0.8399999737739563,0.6700000166893005,0,0,NA,7
198,NA,NA,3,1,NA,NA,--31--,0,1,0,3,5,0,1,0.8399999737739563,1,1,1,1,1,1,1,7
199,NA,NA,3,4,NA,NA,--34--,0,1,1,4,5,1,0,0.1599999964237213,0.75,1,1,0.8399999737739563,0,1,0,3
200,NA,NA,5,1,NA,NA,--51--,0,0.5,1,4,2,1,0,0.5,0.5,0.5,0.5,NA,1,0,NA,5
201,NA,NA,3,2,NA,NA,--32--,0,0.75,1,6,3,1,0,0.6700000166893005,1,1,1,1,0,0,NA,7
202,NA,NA,3,5,NA,NA,--35--,1,0.75,1,6,3,1,0,0.1599999964237213,0.75,1,0.8399999737739563,0.8399999737739563,0,1,0,3
203,NA,NA,NA,NA,NA,NA,------,1,0.75,1,2,4,0,0,0.33000001311302185,0.5,0.5,0.33000001311302185,0.5,NA,1,NA,3
204,NA,NA,1,2,NA,NA,--12--,1,1,0,3,5,1,1,0.33000001311302185,1,0.8399999737739563,1,1,0,0,NA,7
205,NA,NA,2,3,NA,NA,--23--,1,0.5,0,4,3,1,1,0,0.25,0.33000001311302185,0.5,0.5,0,0,0,7
206,NA,NA,6,1,NA,NA,--61--,1,0.75,1,1,3,0,0,0.1599999964237213,0.75,0.8399999737739563,0.6700000166893005,0.6700000166893005,1,1,0,3
207,NA,NA,2,3,NA,NA,--23--,1,1,0,2,2,1,1,1,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,1,5
208,NA,NA,5,3,NA,NA,--53--,1,1,1,5,5,1,0,1,1,0.8399999737739563,1,0.8399999737739563,0,0,1,4
209,NA,NA,3,1,NA,NA,--31--,1,1,0,3,3,1,1,1,1,1,1,1,1,1,1,4
210,NA,NA,6,2,NA,NA,--62--,1,0.25,1,5,3,1,0,1,0.25,0.6700000166893005,0.6700000166893005,0.8399999737739563,0,0,1,5
211,NA,NA,4,2,NA,NA,--42--,1,1,1,4,2,1,0,0.6700000166893005,1,1,1,1,0,0,NA,6
212,NA,NA,5,3,NA,NA,--53--,1,1,1,6,5,1,0,0.33000001311302185,1,0.8399999737739563,0.8399999737739563,0.33000001311302185,0,1,NA,5
213,NA,NA,5,6,NA,NA,--56--,1,1,0,5,3,1,1,1,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,1,3
214,NA,NA,NA,NA,NA,NA,------,1,0.25,0,7,6,1,1,NA,0.25,0.1599999964237213,0.1599999964237213,0.1599999964237213,NA,0,NA,4
215,NA,NA,3,4,NA,NA,--34--,1,0.75,1,6,3,1,0,1,0.75,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,1,6
216,NA,NA,5,3,NA,NA,--53--,1,0.75,1,6,5,1,0,0.1599999964237213,0.75,0.6700000166893005,1,0.5,0,0,0,8
217,NA,NA,1,4,NA,NA,--14--,1,0.75,0,5,5,1,1,0.6700000166893005,0.75,1,0.8399999737739563,0.6700000166893005,0,1,NA,6
218,NA,NA,3,1,NA,NA,--31--,1,0.75,1,3,3,0,0,1,0.75,0.8399999737739563,0.8399999737739563,0.6700000166893005,1,0,1,6
219,NA,NA,3,2,NA,NA,--32--,1,1,1,2,4,0,0,1,1,1,1,1,0,0,1,8
220,NA,NA,5,3,NA,NA,--53--,1,1,0,1,3,0,1,0.8399999737739563,1,1,1,1,0,1,1,5
221,NA,NA,4,6,NA,NA,--46--,1,0.75,0,6,4,1,1,0.8399999737739563,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,1,4
222,NA,NA,2,5,NA,NA,--25--,1,0.75,0,1,4,1,1,0.1599999964237213,0.75,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,0,5
223,NA,NA,4,3,NA,NA,--43--,1,1,1,9,5,0,0,0.8399999737739563,0.75,0.8399999737739563,1,0.6700000166893005,0,0,1,3
224,NA,NA,NA,NA,NA,NA,------,1,0.75,0,1,4,0,1,0.33000001311302185,1,1,1,1,NA,0,NA,7
225,NA,NA,1,2,NA,NA,--12--,1,0.75,0,3,3,1,1,0.6700000166893005,0.75,1,1,0.5,0,1,NA,6
226,NA,NA,4,1,NA,NA,--41--,1,0.75,0,3,3,1,1,1,0.75,1,1,1,1,0,1,6
227,NA,NA,6,2,NA,NA,--62--,1,0.75,0,8,6,1,1,0.6700000166893005,0.75,0.8399999737739563,1,0.8399999737739563,0,1,NA,6
228,NA,NA,4,2,NA,NA,--42--,1,1,0,4,3,1,1,0.6700000166893005,1,1,1,1,0,1,NA,4
229,NA,NA,5,3,NA,NA,--53--,1,0.75,1,5,3,1,0,0.33000001311302185,1,0.8399999737739563,0.8399999737739563,0.5,0,1,NA,6
230,NA,NA,3,1,NA,NA,--31--,1,0.75,0,3,3,1,1,0.8399999737739563,1,0.8399999737739563,1,1,1,1,1,2
231,NA,NA,6,2,NA,NA,--62--,1,0.5,1,11,6,1,0,0,0.5,0.5,0.6700000166893005,0.6700000166893005,0,0,0,5
232,NA,NA,3,4,NA,NA,--34--,1,0.75,1,7,2,1,0,0.5,1,0.8399999737739563,1,0.8399999737739563,0,0,NA,7
233,NA,NA,6,1,NA,NA,--61--,1,0.5,0,6,4,1,1,0.5,0.5,0.5,0.5,0.5,1,1,NA,4
234,NA,NA,3,4,NA,NA,--34--,1,1,1,10,2,1,0,1,0.75,1,0.8399999737739563,0.8399999737739563,0,0,1,7
235,NA,NA,1,3,NA,NA,--13--,1,0,0,1,2,0,1,1,1,1,1,1,0,0,1,3
236,NA,NA,5,3,NA,NA,--53--,1,0.75,0,3,4,1,1,0.5,0.5,0.5,0.5,0.5,0,0,NA,3
237,NA,NA,1,3,NA,NA,--13--,1,0.75,0,3,2,1,1,1,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,1,1,4
238,NA,NA,3,4,NA,NA,--34--,1,0.5,0,3,5,1,1,0.8399999737739563,0.5,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,1,8
239,NA,NA,5,1,NA,NA,--51--,1,1,0,3,2,1,1,0.5,1,1,1,0.8399999737739563,1,1,NA,5
240,NA,NA,6,1,NA,NA,--61--,1,1,1,11,3,1,0,0.1599999964237213,1,0.8399999737739563,1,0.8399999737739563,1,0,0,5
241,NA,NA,NA,NA,NA,NA,------,1,1,0,2,2,1,1,0,1,1,1,1,NA,1,0,5
242,NA,NA,4,1,NA,NA,--41--,1,0.5,0,10,6,1,1,0.8399999737739563,0.5,0.6700000166893005,0.8399999737739563,0.5,1,0,1,3
243,NA,NA,5,1,NA,NA,--51--,1,0.25,0,10,4,1,1,0.5,1,0.6700000166893005,1,0.5,1,1,NA,6
244,NA,NA,NA,NA,NA,NA,------,1,1,1,3,2,1,0,0.6700000166893005,1,1,1,1,NA,1,NA,7
245,NA,NA,NA,NA,NA,NA,------,1,0.75,0,6,5,0,1,1,0.5,1,1,1,NA,1,1,4
246,NA,NA,NA,NA,NA,NA,------,1,0.75,1,3,5,1,0,0,0.5,0.8399999737739563,1,0.6700000166893005,NA,0,0,8
247,NA,NA,3,4,NA,NA,--34--,1,0.5,1,2,3,0,0,0,0.5,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,0,5
248,NA,NA,1,3,NA,NA,--13--,1,0.75,1,3,5,0,0,0,0.75,1,1,1,0,1,0,3
249,NA,NA,6,1,NA,NA,--61--,1,1,0,5,3,1,1,0.33000001311302185,0.75,0.8399999737739563,1,0.8399999737739563,1,1,NA,3
250,NA,NA,2,1,NA,NA,--21--,1,0.75,1,7,5,1,0,0.5,0.75,0.8399999737739563,1,0.6700000166893005,1,1,NA,4
251,NA,NA,NA,NA,NA,NA,------,1,0.25,0,7,4,1,1,0.33000001311302185,0.25,0.8399999737739563,0.6700000166893005,0.5,NA,1,NA,5
252,NA,NA,4,2,NA,NA,--42--,1,1,0,5,3,1,1,0.8399999737739563,1,1,1,1,0,1,1,7
253,NA,NA,1,5,NA,NA,--15--,1,0.75,0,4,5,1,1,1,0.5,1,0.6700000166893005,1,0,0,1,3
254,NA,NA,3,4,NA,NA,--34--,1,1,0,3,3,1,1,0.1599999964237213,1,1,1,1,0,1,0,2
255,NA,NA,3,1,NA,NA,--31--,1,1,0,5,5,1,1,1,0.75,1,1,1,1,1,1,4
256,NA,NA,4,2,NA,NA,--42--,1,1,0,1,4,1,1,0.33000001311302185,0.75,0.8399999737739563,0.8399999737739563,0.6700000166893005,0,0,NA,6
257,NA,NA,5,1,NA,NA,--51--,1,0.5,0,3,2,0,1,NA,0.5,0.6700000166893005,0.6700000166893005,0.6700000166893005,1,0,NA,7
258,NA,NA,2,4,NA,NA,--24--,1,0.5,1,11,5,1,0,0.8399999737739563,0.5,0.6700000166893005,0.6700000166893005,0.5,0,0,1,7
259,NA,NA,3,1,NA,NA,--31--,1,1,1,3,3,0,0,1,1,0.8399999737739563,1,1,1,1,1,5
260,NA,NA,6,1,NA,NA,--61--,1,1,1,7,5,1,0,0.1599999964237213,1,1,1,0.8399999737739563,1,1,0,5
261,NA,NA,2,3,NA,NA,--23--,1,0.75,1,8,6,1,0,1,0.5,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,1,8
262,NA,NA,2,3,NA,NA,--23--,1,0.5,1,12,5,0,0,0.8399999737739563,0.5,0.8399999737739563,1,0.8399999737739563,0,0,1,6
263,NA,NA,6,5,NA,NA,--65--,1,0.75,1,5,6,1,0,0.1599999964237213,0.5,0.8399999737739563,0.6700000166893005,0.5,0,1,0,5
264,NA,NA,1,4,NA,NA,--14--,1,0.5,0,7,5,NA,1,1,0.5,1,1,0.5,0,0,1,3
265,NA,NA,6,4,NA,NA,--64--,1,0.75,0,3,5,1,1,0.5,0.5,0.5,0.6700000166893005,0.5,0,0,NA,5
266,NA,NA,5,3,NA,NA,--53--,1,0.5,1,5,2,1,0,0.5,0.25,0.6700000166893005,0.8399999737739563,0.6700000166893005,0,0,NA,7
267,NA,NA,4,1,NA,NA,--41--,1,1,1,9,6,1,0,1,1,1,1,1,1,1,1,3
268,NA,NA,5,1,NA,NA,--51--,1,1,0,3,3,1,1,0.33000001311302185,1,1,1,1,1,1,NA,3
269,NA,NA,5,1,NA,NA,--51--,1,1,0,3,3,1,1,0.33000001311302185,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,1,1,NA,5
270,NA,NA,1,4,NA,NA,--14--,1,0.25,1,1,1,1,0,0.5,0.25,0.6700000166893005,0.5,0.5,0,1,NA,6
271,NA,NA,5,1,NA,NA,--51--,1,0.75,1,13,6,0,0,0.1599999964237213,0.75,0.8399999737739563,1,0.8399999737739563,1,0,0,7
272,NA,NA,6,1,NA,NA,--61--,1,1,0,5,5,1,1,0.33000001311302185,1,1,1,0.8399999737739563,1,1,NA,6
273,NA,NA,3,2,NA,NA,--32--,1,0.5,1,1,4,0,0,0.5,0.5,0.5,0.5,0.5,0,0,NA,4
274,NA,NA,4,1,NA,NA,--41--,1,1,0,4,2,1,1,0.8399999737739563,1,1,1,1,1,1,1,6
275,NA,NA,1,4,NA,NA,--14--,1,0.5,1,2,5,1,0,1,0.5,1,1,1,0,1,1,7
276,NA,NA,3,4,NA,NA,--34--,1,1,1,8,5,0,0,0.5,1,0.5,0.5,0.5,0,0,NA,4
277,NA,NA,1,3,NA,NA,--13--,1,1,1,4,3,1,0,1,1,1,1,1,0,1,1,4
278,NA,NA,5,3,NA,NA,--53--,1,0.5,0,4,5,1,1,0.5,0.25,0.33000001311302185,0.33000001311302185,0.33000001311302185,0,0,NA,4
279,NA,NA,3,1,NA,NA,--31--,1,0.75,0,3,3,1,1,0.33000001311302185,0.75,0.8399999737739563,0.6700000166893005,0.8399999737739563,1,1,NA,6
280,NA,NA,NA,NA,NA,NA,------,1,1,1,7,6,0,0,0.5,1,1,1,1,NA,0,NA,4
281,NA,NA,6,4,NA,NA,--64--,1,0.5,0,5,4,1,1,0,0.5,0.5,1,0.6700000166893005,0,0,0,2
282,NA,NA,3,1,NA,NA,--31--,1,1,0,4,2,1,1,0.6700000166893005,0.5,0.5,0.5,0.5,1,0,NA,7
283,NA,NA,4,2,NA,NA,--42--,1,1,1,4,6,1,0,0.1599999964237213,1,0.6700000166893005,0.8399999737739563,0.6700000166893005,0,0,0,6
284,NA,NA,6,3,NA,NA,--63--,1,1,0,9,5,1,1,0,1,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,0,4
285,NA,NA,1,4,NA,NA,--14--,1,0.75,1,8,5,1,0,0.1599999964237213,0.75,0.5,0.8399999737739563,0.5,0,0,0,6
286,NA,NA,5,3,NA,NA,--53--,1,0.75,1,9,6,1,0,0,0.75,0.6700000166893005,0.8399999737739563,NA,0,0,0,7
287,NA,NA,4,1,NA,NA,--41--,1,0.75,1,2,2,1,0,0.5,0.75,0.8399999737739563,0.8399999737739563,0.8399999737739563,1,0,NA,7
288,NA,NA,4,2,NA,NA,--42--,1,0.75,0,9,5,1,1,0.5,0.75,1,1,1,0,0,NA,5
289,NA,NA,4,1,NA,NA,--41--,1,0.75,1,4,6,1,0,1,0.75,1,1,1,1,0,1,5
290,NA,NA,6,1,NA,NA,--61--,1,1,1,7,5,1,0,0.5,1,1,1,1,1,1,NA,4
291,NA,NA,2,1,NA,NA,--21--,1,0.75,1,2,5,1,0,1,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,1,1,1,3
292,NA,NA,6,3,NA,NA,--63--,1,1,0,3,3,1,1,0.1599999964237213,0.75,0.6700000166893005,0.6700000166893005,0.5,0,0,0,6
293,NA,NA,2,1,NA,NA,--21--,1,1,1,NA,4,1,0,0.6700000166893005,1,0.8399999737739563,0.5,0.6700000166893005,1,1,NA,7
294,NA,NA,3,4,NA,NA,--34--,1,0.5,0,4,6,1,1,0.8399999737739563,0.5,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,1,3
295,NA,NA,2,1,NA,NA,--21--,1,0.75,0,2,2,1,1,1,0.75,1,1,1,1,0,1,8
296,NA,NA,5,3,NA,NA,--53--,1,0.5,0,5,4,0,1,0.1599999964237213,0.25,0.8399999737739563,0.8399999737739563,0.6700000166893005,0,0,0,7
297,NA,NA,6,1,NA,NA,--61--,1,1,1,3,5,1,0,0.5,0.75,0.8399999737739563,0.8399999737739563,0.5,1,1,NA,8
298,NA,NA,4,5,NA,NA,--45--,1,0,1,5,5,1,0,0.5,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,NA,7
299,NA,NA,4,6,NA,NA,--46--,1,0.5,0,3,2,1,1,0.1599999964237213,0.5,0.5,0.6700000166893005,0.5,0,1,0,2
300,NA,NA,6,3,NA,NA,--63--,1,0.75,1,6,6,1,0,0.1599999964237213,0.75,0.8399999737739563,0.6700000166893005,0.33000001311302185,0,0,0,5
301,NA,NA,5,1,NA,NA,--51--,1,0.75,0,3,2,1,1,0.1599999964237213,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,1,0,0,7
302,NA,NA,6,1,NA,NA,--61--,1,1,1,8,5,1,0,0,1,0.6700000166893005,0.6700000166893005,0.6700000166893005,1,0,0,5
303,NA,NA,3,4,NA,NA,--34--,1,0.75,1,13,3,1,0,0.1599999964237213,0.5,0.5,0.8399999737739563,0.5,0,1,0,2
304,NA,NA,4,3,NA,NA,--43--,1,0.75,1,5,3,1,0,0.6700000166893005,0.75,0.8399999737739563,0.6700000166893005,0.5,0,1,NA,5
305,NA,NA,1,3,NA,NA,--13--,1,1,1,6,2,1,0,0.8399999737739563,0.25,1,1,1,0,0,1,7
306,NA,NA,3,2,NA,NA,--32--,1,0.75,1,2,2,0,0,1,0.75,0.6700000166893005,0.6700000166893005,0.8399999737739563,0,0,1,4
307,NA,NA,6,3,NA,NA,--63--,1,1,1,8,5,1,0,0.1599999964237213,1,0.1599999964237213,0.1599999964237213,0,0,1,0,6
308,NA,NA,5,1,NA,NA,--51--,1,0.75,0,11,6,0,1,1,0.5,0.8399999737739563,0.33000001311302185,0.5,1,1,1,3
309,NA,NA,4,1,NA,NA,--41--,1,0,0,3,2,1,1,0.8399999737739563,0,0.8399999737739563,0.8399999737739563,0.8399999737739563,1,1,1,6
310,NA,NA,6,4,NA,NA,--64--,1,0.5,0,5,5,1,1,0.33000001311302185,0.5,0.5,0.6700000166893005,0.5,0,1,NA,6
311,NA,NA,6,3,NA,NA,--63--,1,0.5,1,5,5,1,0,0.33000001311302185,0.75,0.8399999737739563,0.8399999737739563,0.5,0,0,NA,7
312,NA,NA,2,3,NA,NA,--23--,1,0.75,0,4,3,1,1,0.1599999964237213,0.75,1,1,1,0,1,0,5
313,NA,NA,6,3,NA,NA,--63--,1,1,1,4,3,1,0,0.5,0.75,1,1,0.8399999737739563,0,1,NA,5
314,NA,NA,3,2,NA,NA,--32--,1,1,0,1,2,0,1,0.8399999737739563,1,0,1,1,0,1,1,6
315,NA,NA,3,4,NA,NA,--34--,1,0.75,0,5,5,1,1,0,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,0,4
316,NA,NA,5,2,NA,NA,--52--,1,0.75,1,8,6,0,0,0.1599999964237213,0.75,1,0.8399999737739563,0.8399999737739563,0,1,0,4
317,NA,NA,4,6,NA,NA,--46--,1,0.5,0,3,3,0,1,1,0.5,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,1,1,5
318,NA,NA,5,3,NA,NA,--53--,1,1,0,2,3,1,1,0.5,1,0.5,0.5,0.5,0,0,NA,5
319,NA,NA,3,1,NA,NA,--31--,1,0.75,1,5,4,1,0,0,0.75,0.8399999737739563,0.8399999737739563,0.6700000166893005,1,0,0,7
320,NA,NA,6,1,NA,NA,--61--,1,1,1,4,2,1,0,0.1599999964237213,1,1,1,1,1,0,0,4
321,NA,NA,5,4,NA,NA,--54--,1,1,1,9,3,1,0,0,1,0.5,1,1,0,0,0,6
322,NA,NA,1,4,NA,NA,--14--,1,0.25,0,3,5,1,1,0.6700000166893005,0.25,0.5,0.5,0.5,0,0,NA,6
323,NA,NA,3,2,NA,NA,--32--,1,0.75,1,7,4,0,0,0.6700000166893005,0.5,1,1,1,0,0,NA,5
324,NA,NA,NA,NA,NA,NA,------,1,1,0,1,2,1,1,0.8399999737739563,1,1,1,0.8399999737739563,NA,1,1,6
325,NA,NA,6,4,NA,NA,--64--,1,1,0,6,2,1,1,0.1599999964237213,0.75,0.6700000166893005,0.8399999737739563,0.6700000166893005,0,0,0,8
326,NA,NA,3,4,NA,NA,--34--,1,0.75,0,3,2,1,1,0,0.75,0.6700000166893005,1,0.6700000166893005,0,1,0,8
327,NA,NA,6,5,NA,NA,--65--,1,0.75,0,4,3,1,1,0.1599999964237213,0.5,0.5,0.6700000166893005,0.5,0,0,0,7
328,NA,NA,6,1,NA,NA,--61--,1,0.5,1,5,5,1,0,0.8399999737739563,0.25,1,1,0.8399999737739563,1,0,1,5
329,NA,NA,6,1,NA,NA,--61--,1,0.5,1,6,5,1,0,0.1599999964237213,0.5,0.5,0.6700000166893005,0.6700000166893005,1,0,0,4
330,NA,NA,6,1,NA,NA,--61--,1,0.75,0,10,5,1,1,0,1,1,1,1,1,1,0,4
331,NA,NA,6,3,NA,NA,--63--,1,1,1,13,6,1,0,0.1599999964237213,1,1,1,1,0,0,0,6
332,NA,NA,4,2,NA,NA,--42--,1,1,0,5,5,0,1,0.8399999737739563,0.75,1,1,1,0,0,1,4
333,NA,NA,4,2,NA,NA,--42--,1,0.75,0,2,3,1,1,0.8399999737739563,0.75,0.33000001311302185,0.6700000166893005,0.5,0,1,1,2
334,NA,NA,2,4,NA,NA,--24--,1,0.75,0,6,5,1,1,0.33000001311302185,0.75,0.8399999737739563,1,0.8399999737739563,0,1,NA,4
335,NA,NA,4,5,NA,NA,--45--,1,1,1,3,4,0,0,0.8399999737739563,1,1,1,0.6700000166893005,0,1,1,6
336,NA,NA,4,5,NA,NA,--45--,1,1,1,2,2,0,0,0.8399999737739563,1,0.8399999737739563,1,1,0,0,1,5
337,NA,NA,2,3,NA,NA,--23--,1,1,1,3,3,0,0,0.1599999964237213,1,1,1,1,0,1,0,4
338,NA,NA,1,4,NA,NA,--14--,1,0.75,1,2,2,0,0,0.5,1,0.5,0.33000001311302185,0.5,0,1,NA,2
339,NA,NA,5,4,NA,NA,--54--,1,0.75,1,3,3,0,0,0.33000001311302185,0.5,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,NA,2
340,NA,NA,5,2,NA,NA,--52--,1,0.75,0,3,3,0,1,0.8399999737739563,0.5,0.6700000166893005,0.6700000166893005,0.5,0,0,1,3
341,NA,NA,1,2,NA,NA,--12--,1,1,0,3,2,1,1,1,1,1,1,1,0,1,1,6
342,NA,NA,6,2,NA,NA,--62--,1,1,1,4,6,1,0,0.1599999964237213,0.75,0.6700000166893005,0.6700000166893005,0.5,0,0,0,7
343,NA,NA,2,3,NA,NA,--23--,1,0.75,0,1,5,1,1,1,1,0.8399999737739563,1,0.6700000166893005,0,1,1,6
344,NA,NA,6,3,NA,NA,--63--,1,1,0,8,5,0,1,0,1,0.6700000166893005,0.6700000166893005,0.5,0,0,0,6
345,NA,NA,NA,NA,NA,NA,------,1,1,0,3,3,0,1,1,1,1,1,1,NA,1,1,2
346,NA,NA,NA,NA,NA,NA,------,1,0.5,0,3,2,0,1,0.5,0.5,0.5,0.5,0.5,NA,1,NA,4
347,NA,NA,1,2,NA,NA,--12--,1,1,0,13,6,1,1,1,1,1,1,1,0,0,1,6
348,NA,NA,2,1,NA,NA,--21--,1,1,0,3,2,1,1,0.5,1,0.5,0.5,0.5,1,1,NA,3
349,NA,NA,2,3,NA,NA,--23--,1,0.75,0,4,4,1,1,0.8399999737739563,1,0.5,0.6700000166893005,0.5,0,1,1,6
350,NA,NA,3,4,NA,NA,--34--,1,0.5,1,1,3,1,0,1,0.5,0.6700000166893005,1,0.8399999737739563,0,1,1,2
351,NA,NA,5,2,NA,NA,--52--,1,0.5,1,7,6,0,0,0.8399999737739563,1,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,1,6
352,NA,NA,1,3,NA,NA,--13--,1,1,1,5,3,0,0,1,1,1,1,1,0,0,1,3
353,NA,NA,NA,NA,NA,NA,------,1,0,0,3,4,1,1,0.1599999964237213,0,1,1,1,NA,1,0,5
354,NA,NA,1,5,NA,NA,--15--,1,0.75,1,4,5,1,0,1,1,0.8399999737739563,1,0.8399999737739563,0,0,1,3
355,NA,NA,1,4,NA,NA,--14--,1,0.5,1,9,3,1,0,0.5,0.5,1,0.6700000166893005,0.5,0,0,NA,6
356,NA,NA,5,2,NA,NA,--52--,1,1,0,2,2,0,1,1,0.5,0.8399999737739563,0.8399999737739563,0.6700000166893005,0,0,1,6
357,NA,NA,NA,NA,NA,NA,------,1,0.75,1,6,4,0,0,0.1599999964237213,0.75,0.8399999737739563,0.6700000166893005,0.8399999737739563,NA,1,0,4
358,NA,NA,4,2,NA,NA,--42--,1,0.75,1,5,6,0,0,0.5,0.5,0.6700000166893005,0.5,0.6700000166893005,0,0,NA,4
359,NA,NA,3,4,NA,NA,--34--,1,0.75,0,4,5,0,1,0.1599999964237213,0.75,0.8399999737739563,0.8399999737739563,0.8399999737739563,0,0,0,5
360,NA,NA,NA,NA,NA,NA,------,1,1,1,8,5,1,0,0.8399999737739563,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,NA,0,1,5
361,NA,NA,4,1,NA,NA,--41--,1,0.75,0,3,2,1,1,0.6700000166893005,0.75,1,1,1,1,0,NA,3
362,NA,NA,6,2,NA,NA,--62--,2,1,0,5,3,1,1,0,1,0.8399999737739563,1,0.8399999737739563,0,0,0,7
363,NA,NA,NA,NA,NA,NA,------,2,1,0,2,2,1,1,0.33000001311302185,1,1,1,1,NA,1,NA,6
364,NA,NA,5,1,NA,NA,--51--,2,0.75,1,6,3,1,0,0.6700000166893005,0.75,0.5,0.6700000166893005,0.6700000166893005,1,0,NA,6
365,NA,NA,6,2,NA,NA,--62--,2,0.75,0,2,1,0,1,0.8399999737739563,0.75,0.8399999737739563,1,0.8399999737739563,0,0,1,6
366,NA,NA,6,5,NA,NA,--65--,2,0.75,1,4,6,1,0,0.33000001311302185,0.5,0.8399999737739563,1,0.5,0,0,NA,7
367,NA,NA,NA,NA,NA,NA,------,2,1,1,4,2,1,0,0,1,1,1,1,NA,0,0,6
368,NA,NA,NA,NA,NA,NA,------,2,0.5,1,7,2,1,0,0.6700000166893005,0.5,0.6700000166893005,0.6700000166893005,0.6700000166893005,NA,1,NA,5
369,NA,NA,6,2,NA,NA,--62--,2,NA,1,7,4,1,0,0.33000001311302185,0.5,0.8399999737739563,0.8399999737739563,0.6700000166893005,0,0,NA,7
370,NA,NA,4,1,NA,NA,--41--,2,1,1,3,3,1,0,0.8399999737739563,1,0.6700000166893005,0.8399999737739563,0.6700000166893005,1,1,1,6
371,NA,NA,5,1,NA,NA,--51--,2,1,1,3,3,NA,0,0.1599999964237213,1,0.8399999737739563,0.8399999737739563,0.8399999737739563,1,1,0,5
372,NA,NA,1,4,NA,NA,--14--,2,0.5,0,4,6,1,1,0.8399999737739563,0.5,0.8399999737739563,1,0.5,0,0,1,7
373,NA,NA,1,2,NA,NA,--12--,2,1,0,3,2,1,1,0.1599999964237213,1,1,1,1,0,1,0,7
374,NA,NA,2,1,NA,NA,--21--,2,0.75,1,4,3,1,0,0.33000001311302185,1,1,0.6700000166893005,0.8399999737739563,1,1,NA,4
375,NA,NA,5,1,NA,NA,--51--,2,1,0,3,2,0,1,0.8399999737739563,1,1,1,1,1,1,1,5
376,NA,NA,6,4,NA,NA,--64--,2,0.75,1,8,6,1,0,0.33000001311302185,0.75,0.6700000166893005,0.6700000166893005,0.6700000166893005,0,0,NA,6
377,NA,NA,6,1,NA,NA,--61--,2,0.75,0,6,2,1,1,0.5,0.75,0.33000001311302185,0.1599999964237213,0,1,0,NA,4
378,NA,NA,2,1,NA,NA,--21--,2,1,0,12,5,1,1,1,0.75,0.8399999737739563,0.8399999737739563,0.8399999737739563,1,0,1,5
379,NA,NA,6,2,NA,NA,--62--,2,0.5,0,3,3,1,1,0,0.25,0.5,0.5,0.5,0,0,0,3
380,NA,NA,NA,NA,NA,NA,------,2,1,1,2,3,1,0,0.8399999737739563,1,1,1,1,NA,1,1,6
381,NA,NA,6,2,NA,NA,--62--,2,0,0,2,2,1,1,0.5,0.25,0.6700000166893005,0.8399999737739563,0.6700000166893005,0,0,NA,7
382,NA,NA,3,2,NA,NA,--32--,2,1,0,3,2,1,1,1,0.75,1,1,1,0,0,1,5
383,NA,NA,1,2,NA,NA,--12--,2,1,1,7,5,0,0,1,1,1,1,1,0,0,1,3
384,NA,NA,NA,NA,NA,NA,------,2,0.75,0,6,5,1,1,0.33000001311302185,0.5,1,1,1,NA,0,NA,5
385,NA,NA,1,2,NA,NA,--12--,2,0.5,1,7,6,1,0,1,0.25,0.8399999737739563,0.8399999737739563,0.6700000166893005,0,0,1,7
386,NA,NA,NA,NA,NA,NA,------,2,0.5,1,1,2,1,0,0.5,0.5,1,1,1,NA,1,NA,4
387,NA,NA,NA,NA,NA,NA,------,2,0.75,0,1,3,0,1,0.8399999737739563,0.75,1,1,1,NA,1,1,2
388,NA,NA,1,2,NA,NA,--12--,2,0.75,0,2,2,1,1,1,0.5,1,1,0.6700000166893005,0,1,1,6
389,NA,NA,4,3,NA,NA,--43--,2,0.75,1,2,3,0,0,0.8399999737739563,0.75,1,1,1,0,1,1,4
