unit,leftist,rightist,quo,ranking,treat,wave,issue
8559,1,2,3,123,0,2012,debt
8560,3,2,1,321,0,2012,debt
8561,2,1,3,213,0,2012,debt
8562,2,3,1,231,0,2012,debt
8563,3,1,2,312,0,2012,debt
8564,2,3,1,231,0,2012,debt
8565,3,1,2,312,0,2012,debt
8566,3,1,2,312,0,2012,debt
8567,3,1,2,312,0,2012,debt
8568,3,2,1,321,0,2012,debt
8569,1,3,2,132,0,2012,debt
8570,2,1,3,213,0,2012,debt
8571,2,1,3,213,0,2012,debt
8572,3,1,2,312,0,2012,debt
8573,3,1,2,312,0,2012,debt
8574,2,1,3,213,0,2012,debt
8575,1,2,3,123,0,2012,debt
8576,1,3,2,132,0,2012,debt
8577,2,1,3,213,0,2012,debt
8578,1,2,3,123,0,2012,debt
8579,2,3,1,231,0,2012,debt
8580,3,1,2,312,0,2012,debt
8581,3,1,2,312,0,2012,debt
8582,1,3,2,132,0,2012,debt
8583,2,1,3,213,0,2012,debt
8584,1,2,3,123,0,2012,debt
8585,3,2,1,321,0,2012,debt
8586,1,3,2,132,0,2012,debt
8587,1,2,3,123,0,2012,debt
8588,1,3,2,132,0,2012,debt
8589,3,1,2,312,0,2012,debt
8590,1,2,3,123,0,2012,debt
8591,1,3,2,132,0,2012,debt
8592,2,1,3,213,0,2012,debt
8593,2,1,3,213,0,2012,debt
8594,1,2,3,123,0,2012,debt
8595,3,1,2,312,0,2012,debt
8596,3,1,2,312,0,2012,debt
8597,3,1,2,312,0,2012,debt
8598,1,3,2,132,0,2012,debt
8599,1,3,2,132,0,2012,debt
8600,1,2,3,123,0,2012,debt
8601,1,3,2,132,0,2012,debt
8602,1,3,2,132,0,2012,debt
8603,1,3,2,132,0,2012,debt
8604,3,1,2,312,0,2012,debt
8605,1,3,2,132,0,2012,debt
8606,3,1,2,312,0,2012,debt
8607,2,3,1,231,0,2012,debt
8608,3,1,2,312,0,2012,debt
8609,1,3,2,132,0,2012,debt
8610,2,1,3,213,0,2012,debt
8611,1,3,2,132,0,2012,debt
8612,1,2,3,123,0,2012,debt
8613,1,3,2,132,0,2012,debt
8614,2,1,3,213,0,2012,debt
8615,1,3,2,132,0,2012,debt
8616,3,1,2,312,0,2012,debt
8617,3,1,2,312,0,2012,debt
8618,2,3,1,231,0,2012,debt
8619,3,1,2,312,0,2012,debt
8620,2,1,3,213,0,2012,debt
8621,1,3,2,132,0,2012,debt
8622,1,2,3,123,0,2012,debt
8623,3,1,2,312,0,2012,debt
8624,3,1,2,312,0,2012,debt
8625,1,3,2,132,0,2012,debt
8626,1,3,2,132,0,2012,debt
8627,3,1,2,312,0,2012,debt
8628,1,3,2,132,0,2012,debt
8629,2,1,3,213,0,2012,debt
8630,1,2,3,123,0,2012,debt
8631,3,2,1,321,0,2012,debt
8632,1,2,3,123,0,2012,debt
8633,1,2,3,123,0,2012,debt
8634,3,1,2,312,0,2012,debt
8635,3,2,1,321,0,2012,debt
8636,1,2,3,123,0,2012,debt
8637,2,3,1,231,0,2012,debt
8638,2,1,3,213,0,2012,debt
8639,2,1,3,213,0,2012,debt
8640,3,1,2,312,0,2012,debt
8641,1,3,2,132,0,2012,debt
8642,3,1,2,312,0,2012,debt
8643,2,1,3,213,0,2012,debt
8644,1,2,3,123,0,2012,debt
8645,1,2,3,123,0,2012,debt
8646,3,1,2,312,0,2012,debt
8647,1,3,2,132,0,2012,debt
8648,1,3,2,132,0,2012,debt
8649,3,1,2,312,0,2012,debt
8650,1,3,2,132,0,2012,debt
8651,1,3,2,132,0,2012,debt
8652,3,1,2,312,0,2012,debt
8653,1,3,2,132,0,2012,debt
8654,1,3,2,132,0,2012,debt
8655,1,3,2,132,0,2012,debt
8656,1,3,2,132,0,2012,debt
8657,3,1,2,312,0,2012,debt
8658,1,3,2,132,0,2012,debt
8659,3,1,2,312,0,2012,debt
8660,3,1,2,312,0,2012,debt
8661,3,1,2,312,0,2012,debt
8662,2,3,1,231,0,2012,debt
8663,1,3,2,132,0,2012,debt
8664,2,3,1,231,0,2012,debt
8665,2,1,3,213,0,2012,debt
8666,3,2,1,321,0,2012,debt
8667,3,2,1,321,0,2012,debt
8668,3,1,2,312,0,2012,debt
8669,3,1,2,312,0,2012,debt
8670,3,1,2,312,0,2012,debt
8671,3,1,2,312,0,2012,debt
8672,2,3,1,231,0,2012,debt
8673,1,2,3,123,0,2012,debt
8674,3,1,2,312,0,2012,debt
8675,1,3,2,132,0,2012,debt
8676,1,3,2,132,0,2012,debt
8677,1,2,3,123,0,2012,debt
8678,1,3,2,132,0,2012,debt
8679,2,3,1,231,0,2012,debt
8680,1,3,2,132,0,2012,debt
8681,1,3,2,132,0,2012,debt
8682,1,2,3,123,0,2012,debt
8683,1,3,2,132,0,2012,debt
8684,1,3,2,132,0,2012,debt
8685,1,3,2,132,0,2012,debt
8686,1,3,2,132,0,2012,debt
8687,1,3,2,132,0,2012,debt
8688,1,3,2,132,0,2012,debt
8689,1,3,2,132,0,2012,debt
8690,1,2,3,123,0,2012,debt
8691,1,3,2,132,0,2012,debt
8692,1,2,3,123,0,2012,debt
8693,2,3,1,231,0,2012,debt
8694,1,3,2,132,0,2012,debt
8695,1,3,2,132,0,2012,debt
8696,2,1,3,213,0,2012,debt
8697,1,3,2,132,0,2012,debt
8698,3,1,2,312,0,2012,debt
8699,1,3,2,132,0,2012,debt
8700,1,2,3,123,0,2012,debt
8701,1,2,3,123,0,2012,debt
8702,1,3,2,132,0,2012,debt
8703,3,1,2,312,0,2012,debt
8704,1,3,2,132,0,2012,debt
8705,3,1,2,312,0,2012,debt
8706,1,3,2,132,0,2012,debt
8707,1,3,2,132,0,2012,debt
8708,3,1,2,312,0,2012,debt
8709,3,2,1,321,0,2012,debt
8710,1,3,2,132,0,2012,debt
8711,3,1,2,312,0,2012,debt
8712,2,1,3,213,0,2012,debt
8713,1,3,2,132,0,2012,debt
8714,1,3,2,132,0,2012,debt
8715,1,3,2,132,0,2012,debt
8716,1,3,2,132,0,2012,debt
8717,2,1,3,213,0,2012,debt
8718,3,1,2,312,0,2012,debt
8719,2,3,1,231,0,2012,debt
8720,1,2,3,123,0,2012,debt
8721,1,3,2,132,0,2012,debt
8722,2,1,3,213,0,2012,debt
8723,1,3,2,132,0,2012,debt
8724,2,1,3,213,0,2012,debt
8725,3,1,2,312,0,2012,debt
8726,1,3,2,132,0,2012,debt
8727,1,2,3,123,0,2012,debt
8728,3,2,1,321,0,2012,debt
8729,2,3,1,231,0,2012,debt
8730,3,1,2,312,0,2012,debt
8731,3,1,2,312,0,2012,debt
8732,1,2,3,123,0,2012,debt
8733,2,3,1,231,0,2012,debt
8734,1,3,2,132,0,2012,debt
8735,3,2,1,321,0,2012,debt
8736,1,3,2,132,0,2012,debt
8737,2,3,1,231,0,2012,debt
8738,1,2,3,123,0,2012,debt
8739,1,3,2,132,0,2012,debt
8740,1,2,3,123,0,2012,debt
8741,1,2,3,123,0,2012,debt
8742,2,3,1,231,0,2012,debt
8743,1,3,2,132,0,2012,debt
8744,2,3,1,231,0,2012,debt
8745,1,3,2,132,0,2012,debt
8746,3,1,2,312,0,2012,debt
8747,1,2,3,123,0,2012,debt
8748,3,1,2,312,0,2012,debt
8749,1,3,2,132,0,2012,debt
8750,1,3,2,132,0,2012,debt
8751,1,3,2,132,0,2012,debt
8752,3,1,2,312,0,2012,debt
8753,3,1,2,312,0,2012,debt
8754,1,3,2,132,0,2012,debt
8755,3,2,1,321,0,2012,debt
8756,1,2,3,123,0,2012,debt
8757,2,3,1,231,0,2012,debt
8758,1,3,2,132,0,2012,debt
8759,3,1,2,312,0,2012,debt
8760,1,3,2,132,0,2012,debt
8761,1,3,2,132,0,2012,debt
8762,1,3,2,132,0,2012,debt
8763,3,1,2,312,0,2012,debt
8764,2,1,3,213,0,2012,debt
8765,2,1,3,213,0,2012,debt
8766,3,1,2,312,0,2012,debt
8767,2,3,1,231,0,2012,debt
8768,2,3,1,231,0,2012,debt
8769,3,2,1,321,0,2012,debt
8770,3,1,2,312,0,2012,debt
8771,1,3,2,132,0,2012,debt
8772,1,2,3,123,0,2012,debt
8773,2,3,1,231,0,2012,debt
8774,3,2,1,321,0,2012,debt
8775,1,3,2,132,0,2012,debt
8776,1,3,2,132,0,2012,debt
8777,3,2,1,321,0,2012,debt
8778,1,3,2,132,0,2012,debt
8779,3,2,1,321,0,2012,debt
8780,2,3,1,231,0,2012,debt
8781,3,1,2,312,0,2012,debt
8782,2,1,3,213,0,2012,debt
8783,1,3,2,132,0,2012,debt
8784,1,3,2,132,0,2012,debt
8785,2,3,1,231,0,2012,debt
8786,3,1,2,312,0,2012,debt
8787,1,2,3,123,0,2012,debt
8788,1,2,3,123,0,2012,debt
8789,3,1,2,312,0,2012,debt
8790,3,1,2,312,0,2012,debt
8791,2,1,3,213,0,2012,debt
8792,2,3,1,231,0,2012,debt
8793,3,1,2,312,0,2012,debt
8794,1,2,3,123,0,2012,debt
8795,1,3,2,132,0,2012,debt
8796,1,3,2,132,0,2012,debt
8797,1,3,2,132,0,2012,debt
8798,2,3,1,231,0,2012,debt
8799,1,3,2,132,0,2012,debt
8800,3,1,2,312,0,2012,debt
8801,1,3,2,132,0,2012,debt
8802,3,1,2,312,0,2012,debt
8803,3,1,2,312,0,2012,debt
8804,3,1,2,312,0,2012,debt
8805,2,3,1,231,0,2012,debt
8806,3,1,2,312,0,2012,debt
8807,2,3,1,231,0,2012,debt
8808,1,3,2,132,0,2012,debt
8809,1,3,2,132,0,2012,debt
8810,3,1,2,312,0,2012,debt
8811,1,2,3,123,0,2012,debt
8812,2,1,3,213,0,2012,debt
8813,3,1,2,312,0,2012,debt
8814,1,3,2,132,0,2012,debt
8815,3,1,2,312,0,2012,debt
8816,2,3,1,231,0,2012,debt
8817,1,3,2,132,0,2012,debt
8818,1,3,2,132,0,2012,debt
8819,1,2,3,123,0,2012,debt
8820,3,2,1,321,0,2012,debt
8821,1,3,2,132,0,2012,debt
8822,1,3,2,132,0,2012,debt
8823,3,1,2,312,0,2012,debt
8824,1,2,3,123,0,2012,debt
8825,1,3,2,132,0,2012,debt
8826,1,3,2,132,0,2012,debt
8827,1,3,2,132,0,2012,debt
8828,2,1,3,213,0,2012,debt
8829,3,1,2,312,0,2012,debt
8830,1,2,3,123,0,2012,debt
8831,1,3,2,132,0,2012,debt
8832,1,3,2,132,0,2012,debt
8833,3,1,2,312,0,2012,debt
8834,1,3,2,132,0,2012,debt
8835,1,3,2,132,0,2012,debt
8836,3,1,2,312,0,2012,debt
8837,2,3,1,231,0,2012,debt
8838,2,3,1,231,0,2012,debt
8839,1,2,3,123,0,2012,debt
8840,1,3,2,132,0,2012,debt
8841,3,1,2,312,0,2012,debt
8842,1,3,2,132,0,2012,debt
8843,1,3,2,132,0,2012,debt
8844,1,3,2,132,0,2012,debt
8845,1,2,3,123,0,2012,debt
8846,1,3,2,132,0,2012,debt
8847,1,2,3,123,0,2012,debt
8848,1,3,2,132,0,2012,debt
8849,1,3,2,132,0,2012,debt
8850,2,3,1,231,0,2012,debt
8851,1,3,2,132,0,2012,debt
8852,1,2,3,123,0,2012,debt
8853,3,1,2,312,0,2012,debt
8854,1,2,3,123,0,2012,debt
8855,3,1,2,312,0,2012,debt
8856,2,3,1,231,0,2012,debt
8857,3,2,1,321,0,2012,debt
8858,1,2,3,123,0,2012,debt
8859,1,3,2,132,0,2012,debt
8860,3,1,2,312,0,2012,debt
8861,2,1,3,213,0,2012,debt
8862,1,2,3,123,0,2012,debt
8863,1,3,2,132,0,2012,debt
8864,1,3,2,132,0,2012,debt
8865,1,3,2,132,0,2012,debt
8866,2,3,1,231,0,2012,debt
8867,2,3,1,231,0,2012,debt
8868,1,3,2,132,0,2012,debt
8869,1,2,3,123,0,2012,debt
8870,1,3,2,132,0,2012,debt
8871,1,3,2,132,0,2012,debt
8872,2,3,1,231,0,2012,debt
8873,1,3,2,132,0,2012,debt
8874,1,3,2,132,0,2012,debt
8875,1,3,2,132,0,2012,debt
8876,2,1,3,213,0,2012,debt
8877,3,1,2,312,0,2012,debt
8878,3,1,2,312,0,2012,debt
8879,3,1,2,312,0,2012,debt
8880,1,3,2,132,0,2012,debt
8881,1,3,2,132,0,2012,debt
8882,1,3,2,132,0,2012,debt
8883,2,1,3,213,0,2012,debt
8884,1,3,2,132,0,2012,debt
8885,1,3,2,132,0,2012,debt
8886,1,3,2,132,0,2012,debt
8887,3,1,2,312,0,2012,debt
8888,1,3,2,132,0,2012,debt
8889,1,2,3,123,0,2012,debt
8890,3,2,1,321,0,2012,debt
8891,2,3,1,231,0,2012,debt
8892,3,1,2,312,0,2012,debt
8893,2,3,1,231,0,2012,debt
8894,2,1,3,213,0,2012,debt
8895,3,1,2,312,0,2012,debt
8896,3,1,2,312,0,2012,debt
8897,1,3,2,132,0,2012,debt
8898,3,1,2,312,0,2012,debt
8899,1,3,2,132,0,2012,debt
8900,3,1,2,312,0,2012,debt
8901,1,3,2,132,0,2012,debt
8902,3,1,2,312,0,2012,debt
8903,1,3,2,132,0,2012,debt
8904,1,3,2,132,0,2012,debt
8905,1,3,2,132,0,2012,debt
8906,3,1,2,312,0,2012,debt
8907,1,2,3,123,0,2012,debt
8908,2,1,3,213,0,2012,debt
8909,1,3,2,132,0,2012,debt
8910,2,3,1,231,0,2012,debt
8911,1,3,2,132,0,2012,debt
8912,3,1,2,312,0,2012,debt
8913,2,3,1,231,0,2012,debt
8914,1,3,2,132,0,2012,debt
8915,2,3,1,231,0,2012,debt
8916,1,2,3,123,0,2012,debt
8917,2,1,3,213,0,2012,debt
8918,2,3,1,231,0,2012,debt
8919,1,2,3,123,0,2012,debt
8920,2,1,3,213,0,2012,debt
8921,2,3,1,231,0,2012,debt
8922,1,3,2,132,0,2012,debt
8923,1,2,3,123,0,2012,debt
8924,3,1,2,312,0,2012,debt
8925,3,1,2,312,0,2012,debt
8926,3,1,2,312,0,2012,debt
8927,2,1,3,213,0,2012,debt
8928,2,1,3,213,0,2012,debt
8929,3,1,2,312,0,2012,debt
8930,3,2,1,321,0,2012,debt
8931,1,3,2,132,0,2012,debt
8932,1,3,2,132,0,2012,debt
8933,3,1,2,312,0,2012,debt
8934,2,1,3,213,0,2012,debt
8935,3,1,2,312,0,2012,debt
8936,1,3,2,132,0,2012,debt
8937,1,2,3,123,0,2012,debt
8938,3,1,2,312,0,2012,debt
8939,1,2,3,123,0,2012,debt
8940,2,3,1,231,0,2012,debt
8941,2,3,1,231,0,2012,debt
8942,3,2,1,321,0,2012,debt
8943,1,3,2,132,0,2012,debt
8944,3,1,2,312,0,2012,debt
8945,1,3,2,132,0,2012,debt
8946,1,3,2,132,0,2012,debt
8947,3,1,2,312,0,2012,debt
8948,2,1,3,213,0,2012,debt
8949,2,1,3,213,0,2012,debt
8950,1,3,2,132,0,2012,debt
8951,1,3,2,132,0,2012,debt
8952,1,3,2,132,0,2012,debt
8953,1,3,2,132,0,2012,debt
8954,1,3,2,132,0,2012,debt
8955,2,3,1,231,0,2012,debt
8956,3,2,1,321,0,2012,debt
8957,3,1,2,312,0,2012,debt
8958,1,3,2,132,0,2012,debt
8959,1,3,2,132,0,2012,debt
8960,1,3,2,132,0,2012,debt
8961,3,1,2,312,0,2012,debt
8962,1,2,3,123,0,2012,debt
8963,3,1,2,312,0,2012,debt
8964,3,1,2,312,0,2012,debt
8965,1,2,3,123,0,2012,debt
8966,2,1,3,213,0,2012,debt
8967,3,2,1,321,0,2012,debt
8968,3,2,1,321,0,2012,debt
8969,2,3,1,231,0,2012,debt
8970,2,1,3,213,0,2012,debt
8971,2,3,1,231,0,2012,debt
8972,1,2,3,123,0,2012,debt
8973,1,3,2,132,0,2012,debt
8974,1,3,2,132,0,2012,debt
8975,3,1,2,312,0,2012,debt
8976,2,1,3,213,0,2012,debt
8977,2,1,3,213,0,2012,debt
8978,3,2,1,321,0,2012,debt
8979,1,2,3,123,0,2012,debt
8980,1,3,2,132,0,2012,debt
8981,3,1,2,312,0,2012,debt
8982,1,2,3,123,0,2012,debt
8983,1,3,2,132,0,2012,debt
8984,2,3,1,231,0,2012,debt
8985,3,2,1,321,0,2012,debt
8986,3,1,2,312,0,2012,debt
8987,3,1,2,312,0,2012,debt
8988,3,2,1,321,0,2012,debt
8989,3,1,2,312,0,2012,debt
8990,1,2,3,123,0,2012,debt
8991,2,1,3,213,0,2012,debt
8992,3,1,2,312,0,2012,debt
8993,1,3,2,132,0,2012,debt
8994,2,1,3,213,0,2012,debt
8995,1,3,2,132,0,2012,debt
8996,2,1,3,213,0,2012,debt
8997,1,2,3,123,0,2012,debt
8998,1,3,2,132,0,2012,debt
8999,1,3,2,132,0,2012,debt
9000,1,3,2,132,0,2012,debt
9001,2,1,3,213,0,2012,debt
9002,2,3,1,231,0,2012,debt
9003,1,3,2,132,0,2012,debt
9004,3,1,2,312,0,2012,debt
9005,2,1,3,213,0,2012,debt
9006,1,2,3,123,0,2012,debt
9007,1,2,3,123,0,2012,debt
9008,1,3,2,132,0,2012,debt
9009,2,1,3,213,0,2012,debt
9010,1,2,3,123,0,2012,debt
9011,1,3,2,132,0,2012,debt
9012,1,3,2,132,0,2012,debt
9013,3,1,2,312,0,2012,debt
9014,1,3,2,132,0,2012,debt
9015,1,3,2,132,0,2012,debt
9016,2,3,1,231,0,2012,debt
9017,1,3,2,132,0,2012,debt
9018,2,3,1,231,0,2012,debt
9019,1,3,2,132,0,2012,debt
9020,1,2,3,123,0,2012,debt
9021,1,3,2,132,0,2012,debt
9022,3,1,2,312,0,2012,debt
9023,3,1,2,312,0,2012,debt
9024,1,3,2,132,0,2012,debt
9025,3,1,2,312,0,2012,debt
9026,1,3,2,132,0,2012,debt
9027,1,2,3,123,0,2012,debt
9028,3,1,2,312,0,2012,debt
9029,3,1,2,312,0,2012,debt
9030,3,1,2,312,0,2012,debt
9031,3,2,1,321,0,2012,debt
9032,3,1,2,312,0,2012,debt
9033,1,3,2,132,0,2012,debt
9034,1,3,2,132,0,2012,debt
9035,2,1,3,213,0,2012,debt
9036,3,1,2,312,0,2012,debt
9037,3,1,2,312,0,2012,debt
9038,2,1,3,213,0,2012,debt
9039,1,2,3,123,0,2012,debt
9040,2,1,3,213,0,2012,debt
9041,3,1,2,312,0,2012,debt
9042,2,1,3,213,0,2012,debt
9043,3,1,2,312,0,2012,debt
9044,1,2,3,123,0,2012,debt
9045,1,3,2,132,0,2012,debt
9046,1,3,2,132,0,2012,debt
9047,1,2,3,123,0,2012,debt
9048,3,1,2,312,0,2012,debt
9049,1,2,3,123,0,2012,debt
9050,1,3,2,132,0,2012,debt
9051,3,1,2,312,0,2012,debt
9052,1,2,3,123,0,2012,debt
9053,2,1,3,213,0,2012,debt
9054,1,3,2,132,0,2012,debt
9055,3,1,2,312,0,2012,debt
9056,3,1,2,312,0,2012,debt
9057,1,3,2,132,0,2012,debt
9058,2,1,3,213,0,2012,debt
9059,1,3,2,132,0,2012,debt
9060,3,1,2,312,0,2012,debt
9061,1,3,2,132,0,2012,debt
9062,3,1,2,312,0,2012,debt
9063,1,3,2,132,0,2012,debt
9064,3,1,2,312,0,2012,debt
9065,3,1,2,312,0,2012,debt
9066,3,1,2,312,0,2012,debt
9067,1,3,2,132,0,2012,debt
9068,3,2,1,321,0,2012,debt
9069,3,1,2,312,0,2012,debt
9070,2,1,3,213,0,2012,debt
9071,1,3,2,132,0,2012,debt
9072,3,1,2,312,0,2012,debt
9073,2,3,1,231,0,2012,debt
9074,1,3,2,132,0,2012,debt
9075,1,3,2,132,0,2012,debt
9076,3,1,2,312,0,2012,debt
9077,3,2,1,321,0,2012,debt
9078,1,3,2,132,0,2012,debt
9079,1,3,2,132,0,2012,debt
9080,1,2,3,123,0,2012,debt
9081,2,1,3,213,0,2012,debt
9082,3,1,2,312,0,2012,debt
9083,1,3,2,132,0,2012,debt
9084,1,3,2,132,0,2012,debt
9085,3,1,2,312,0,2012,debt
9086,1,3,2,132,0,2012,debt
9087,3,2,1,321,0,2012,debt
9088,1,3,2,132,0,2012,debt
9089,3,1,2,312,0,2012,debt
9090,1,3,2,132,0,2012,debt
9091,3,1,2,312,0,2012,debt
9092,3,1,2,312,0,2012,debt
9093,2,3,1,231,0,2012,debt
9094,1,2,3,123,0,2012,debt
9095,3,1,2,312,0,2012,debt
9096,1,3,2,132,0,2012,debt
9097,3,1,2,312,0,2012,debt
9098,2,1,3,213,0,2012,debt
9099,3,1,2,312,0,2012,debt
9100,2,3,1,231,0,2012,debt
9101,1,3,2,132,0,2012,debt
9102,1,3,2,132,0,2012,debt
9103,1,3,2,132,0,2012,debt
9104,3,2,1,321,0,2012,debt
9105,2,1,3,213,0,2012,debt
9106,1,3,2,132,0,2012,debt
9107,1,2,3,123,0,2012,debt
9108,1,3,2,132,0,2012,debt
9109,1,3,2,132,0,2012,debt
9110,2,1,3,213,0,2012,debt
9111,2,1,3,213,0,2012,debt
9112,1,3,2,132,0,2012,debt
9113,1,3,2,132,0,2012,debt
9114,2,1,3,213,0,2012,debt
9115,3,2,1,321,0,2012,debt
9116,3,1,2,312,0,2012,debt
9117,2,1,3,213,0,2012,debt
9118,3,1,2,312,0,2012,debt
9119,2,1,3,213,0,2012,debt
9120,3,1,2,312,0,2012,debt
9121,3,2,1,321,0,2012,debt
9122,3,1,2,312,0,2012,foreign
9123,1,2,3,123,0,2012,foreign
9124,1,3,2,132,0,2012,foreign
9125,1,3,2,132,0,2012,foreign
9126,1,2,3,123,0,2012,foreign
9127,1,3,2,132,0,2012,foreign
9128,3,2,1,321,0,2012,foreign
9129,3,1,2,312,0,2012,foreign
9130,2,3,1,231,0,2012,foreign
9131,1,3,2,132,0,2012,foreign
9132,3,1,2,312,0,2012,foreign
9133,1,2,3,123,0,2012,foreign
9134,3,1,2,312,0,2012,foreign
9135,1,3,2,132,0,2012,foreign
9136,1,2,3,123,0,2012,foreign
9137,2,1,3,213,0,2012,foreign
9138,1,3,2,132,0,2012,foreign
9139,3,1,2,312,0,2012,foreign
9140,2,3,1,231,0,2012,foreign
9141,2,1,3,213,0,2012,foreign
9142,3,1,2,312,0,2012,foreign
9143,3,1,2,312,0,2012,foreign
9144,1,3,2,132,0,2012,foreign
9145,1,2,3,123,0,2012,foreign
9146,1,3,2,132,0,2012,foreign
9147,2,1,3,213,0,2012,foreign
9148,1,2,3,123,0,2012,foreign
9149,2,3,1,231,0,2012,foreign
9150,2,1,3,213,0,2012,foreign
9151,1,3,2,132,0,2012,foreign
9152,1,2,3,123,0,2012,foreign
9153,3,1,2,312,0,2012,foreign
9154,1,2,3,123,0,2012,foreign
9155,1,2,3,123,0,2012,foreign
9156,3,1,2,312,0,2012,foreign
9157,3,1,2,312,0,2012,foreign
9158,1,2,3,123,0,2012,foreign
9159,2,1,3,213,0,2012,foreign
9160,3,1,2,312,0,2012,foreign
9161,1,3,2,132,0,2012,foreign
9162,1,3,2,132,0,2012,foreign
9163,2,1,3,213,0,2012,foreign
9164,1,2,3,123,0,2012,foreign
9165,1,3,2,132,0,2012,foreign
9166,1,3,2,132,0,2012,foreign
9167,1,2,3,123,0,2012,foreign
9168,3,1,2,312,0,2012,foreign
9169,2,3,1,231,0,2012,foreign
9170,1,3,2,132,0,2012,foreign
9171,1,2,3,123,0,2012,foreign
9172,1,3,2,132,0,2012,foreign
9173,2,1,3,213,0,2012,foreign
9174,2,1,3,213,0,2012,foreign
9175,1,3,2,132,0,2012,foreign
9176,3,1,2,312,0,2012,foreign
9177,1,3,2,132,0,2012,foreign
9178,3,1,2,312,0,2012,foreign
9179,1,3,2,132,0,2012,foreign
9180,2,1,3,213,0,2012,foreign
9181,3,2,1,321,0,2012,foreign
9182,3,1,2,312,0,2012,foreign
9183,1,3,2,132,0,2012,foreign
9184,2,1,3,213,0,2012,foreign
9185,1,2,3,123,0,2012,foreign
9186,2,1,3,213,0,2012,foreign
9187,1,2,3,123,0,2012,foreign
9188,3,1,2,312,0,2012,foreign
9189,3,1,2,312,0,2012,foreign
9190,3,1,2,312,0,2012,foreign
9191,1,3,2,132,0,2012,foreign
9192,3,1,2,312,0,2012,foreign
9193,1,3,2,132,0,2012,foreign
9194,2,1,3,213,0,2012,foreign
9195,1,2,3,123,0,2012,foreign
9196,1,3,2,132,0,2012,foreign
9197,3,2,1,321,0,2012,foreign
9198,3,1,2,312,0,2012,foreign
9199,3,2,1,321,0,2012,foreign
9200,2,1,3,213,0,2012,foreign
9201,2,1,3,213,0,2012,foreign
9202,2,1,3,213,0,2012,foreign
9203,2,1,3,213,0,2012,foreign
9204,3,1,2,312,0,2012,foreign
9205,2,1,3,213,0,2012,foreign
9206,1,2,3,123,0,2012,foreign
9207,2,1,3,213,0,2012,foreign
9208,1,2,3,123,0,2012,foreign
9209,1,2,3,123,0,2012,foreign
9210,1,2,3,123,0,2012,foreign
9211,1,2,3,123,0,2012,foreign
9212,1,3,2,132,0,2012,foreign
9213,1,2,3,123,0,2012,foreign
9214,3,1,2,312,0,2012,foreign
9215,1,2,3,123,0,2012,foreign
9216,1,2,3,123,0,2012,foreign
9217,3,1,2,312,0,2012,foreign
9218,3,1,2,312,0,2012,foreign
9219,2,3,1,231,0,2012,foreign
9220,1,2,3,123,0,2012,foreign
9221,3,1,2,312,0,2012,foreign
9222,1,3,2,132,0,2012,foreign
9223,3,1,2,312,0,2012,foreign
9224,1,2,3,123,0,2012,foreign
9225,1,2,3,123,0,2012,foreign
9226,3,1,2,312,0,2012,foreign
9227,2,1,3,213,0,2012,foreign
9228,3,1,2,312,0,2012,foreign
9229,3,1,2,312,0,2012,foreign
9230,1,2,3,123,0,2012,foreign
9231,1,2,3,123,0,2012,foreign
9232,1,2,3,123,0,2012,foreign
9233,1,2,3,123,0,2012,foreign
9234,2,3,1,231,0,2012,foreign
9235,3,1,2,312,0,2012,foreign
9236,3,1,2,312,0,2012,foreign
9237,1,3,2,132,0,2012,foreign
9238,1,3,2,132,0,2012,foreign
9239,3,1,2,312,0,2012,foreign
9240,1,2,3,123,0,2012,foreign
9241,2,1,3,213,0,2012,foreign
9242,3,1,2,312,0,2012,foreign
9243,1,3,2,132,0,2012,foreign
9244,3,1,2,312,0,2012,foreign
9245,1,2,3,123,0,2012,foreign
9246,1,3,2,132,0,2012,foreign
9247,2,1,3,213,0,2012,foreign
9248,1,2,3,123,0,2012,foreign
9249,3,2,1,321,0,2012,foreign
9250,1,2,3,123,0,2012,foreign
9251,2,1,3,213,0,2012,foreign
9252,1,2,3,123,0,2012,foreign
9253,3,1,2,312,0,2012,foreign
9254,1,3,2,132,0,2012,foreign
9255,3,1,2,312,0,2012,foreign
9256,2,1,3,213,0,2012,foreign
9257,2,1,3,213,0,2012,foreign
9258,1,3,2,132,0,2012,foreign
9259,2,1,3,213,0,2012,foreign
9260,3,2,1,321,0,2012,foreign
9261,1,3,2,132,0,2012,foreign
9262,3,2,1,321,0,2012,foreign
9263,1,2,3,123,0,2012,foreign
9264,1,3,2,132,0,2012,foreign
9265,2,1,3,213,0,2012,foreign
9266,2,3,1,231,0,2012,foreign
9267,2,1,3,213,0,2012,foreign
9268,1,2,3,123,0,2012,foreign
9269,3,1,2,312,0,2012,foreign
9270,2,1,3,213,0,2012,foreign
9271,3,1,2,312,0,2012,foreign
9272,2,1,3,213,0,2012,foreign
9273,1,2,3,123,0,2012,foreign
9274,3,1,2,312,0,2012,foreign
9275,2,1,3,213,0,2012,foreign
9276,1,3,2,132,0,2012,foreign
9277,3,1,2,312,0,2012,foreign
9278,1,3,2,132,0,2012,foreign
9279,1,3,2,132,0,2012,foreign
9280,1,2,3,123,0,2012,foreign
9281,1,2,3,123,0,2012,foreign
9282,3,1,2,312,0,2012,foreign
9283,3,1,2,312,0,2012,foreign
9284,1,3,2,132,0,2012,foreign
