unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
1273,6,7,5,4,2,3,1,6754231,0,sacramento,NA,NA,NA,NA,NA
1274,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1275,2,1,3,5,4,7,6,2135476,1,sacramento,4,4,NA,3,1
1276,7,1,2,5,4,6,3,7125463,0,sacramento,NA,NA,NA,NA,NA
1277,7,6,5,1,4,2,3,7651423,0,sacramento,1,5,7,4,0
1278,1,7,6,2,5,3,4,1762534,0,los angeles,NA,NA,NA,NA,NA
1279,3,1,2,5,4,7,6,3125476,0,orange,1,1,4,4,0
1280,6,7,4,1,5,3,2,6741532,1,sacramento,2,3,2,5,0
1281,6,7,5,3,4,1,2,6753412,0,sacramento,2,4,2,5,0
1282,6,7,3,4,5,2,1,6734521,1,sacramento,2,1,1,5,0
1283,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1284,6,7,5,2,3,1,4,6752314,1,orange,2,4,3,3,0
1285,1,7,6,5,4,2,3,1765423,0,orange,1,2,3,4,1
1286,7,5,3,6,1,4,2,7536142,1,sacramento,1,1,5,5,0
1287,7,6,5,2,3,4,1,7652341,1,riverside,1,3,5,2,0
1288,1,7,6,5,4,3,2,1765432,1,orange,2,1,1,3,0
1289,2,1,6,5,4,3,7,2165437,0,sacramento,1,1,7,5,1
1290,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1291,1,7,6,2,4,3,5,1762435,1,sacramento,4,1,NA,3,0
1292,3,5,7,2,4,6,1,3572461,1,sacramento,2,1,1,5,1
1293,1,7,6,4,5,3,2,1764532,1,riverside,2,5,1,4,0
1294,7,6,5,2,4,3,1,7652431,0,orange,1,1,7,1,0
1295,4,6,7,2,5,3,1,4672531,1,sacramento,4,1,1,4,0
1296,7,6,5,3,4,1,2,7653412,1,sacramento,2,4,4,4,0
1297,7,6,5,2,3,4,1,7652341,0,sacramento,3,3,3,3,0
1298,7,1,2,3,5,6,4,7123564,0,orange,1,1,5,4,0
1299,2,7,3,1,5,6,4,2731564,0,sacramento,3,4,NA,3,0
1300,3,7,4,5,6,2,1,3745621,1,orange,2,1,2,3,0
1301,1,7,6,3,2,4,5,1763245,0,sacramento,2,1,2,4,0
1302,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,6,4,0
1303,1,7,6,4,5,3,2,1764532,1,los angeles,NA,NA,NA,NA,NA
1304,5,7,6,3,4,2,1,5763421,0,orange,2,1,1,5,0
1305,5,7,6,3,4,2,1,5763421,0,sacramento,NA,NA,NA,NA,NA
1306,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1307,1,7,6,3,4,2,5,1763425,1,orange,3,4,4,2,0
1308,7,6,5,3,4,1,2,7653412,1,sacramento,1,1,6,4,0
1309,6,7,5,4,3,2,1,6754321,0,orange,1,1,7,4,1
1310,1,7,6,4,5,2,3,1764523,0,sacramento,2,2,1,3,0
1311,7,2,3,4,1,6,5,7234165,0,orange,1,1,7,2,0
1312,1,7,5,3,4,2,6,1753426,0,orange,2,4,3,5,0
1313,4,6,7,3,5,2,1,4673521,1,los angeles,2,1,2,4,0
1314,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1315,1,7,6,4,5,3,2,1764532,1,sacramento,NA,NA,NA,NA,NA
1316,1,7,6,3,4,5,2,1763452,0,orange,2,2,2,3,1
1317,3,7,6,1,4,5,2,3761452,1,sacramento,1,1,5,3,0
1318,7,6,5,4,3,1,2,7654312,1,sacramento,2,1,4,4,0
1319,7,2,3,4,1,5,6,7234156,0,sacramento,1,1,5,3,0
1320,7,6,5,3,2,4,1,7653241,0,riverside,2,3,3,3,1
1321,1,7,6,5,3,4,2,1765342,0,los angeles,2,5,2,4,0
1322,2,1,3,5,4,6,7,2135467,1,sacramento,3,1,4,4,0
1323,6,7,5,4,3,2,1,6754321,0,sacramento,4,4,NA,4,0
1324,7,6,2,3,1,4,5,7623145,0,riverside,1,1,6,4,0
1325,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,NA,3,0
1326,6,7,5,4,3,2,1,6754321,1,sacramento,2,1,4,3,0
1327,6,1,7,2,4,3,5,6172435,0,los angeles,2,2,1,2,0
1328,7,2,1,5,3,6,4,7215364,1,sacramento,1,1,6,4,1
1329,2,7,6,5,4,3,1,2765431,1,los angeles,2,1,1,4,0
1330,7,6,5,4,3,1,2,7654312,1,los angeles,1,1,6,2,0
1331,7,6,5,1,3,2,4,7651324,0,los angeles,1,1,6,3,0
1332,1,7,6,2,5,4,3,1762543,0,los angeles,2,3,3,3,0
1333,7,6,5,3,4,2,1,7653421,0,sacramento,4,1,NA,2,0
1334,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,2,5,0
1335,6,7,2,3,4,1,5,6723415,1,orange,4,3,NA,NA,NA
1336,2,7,5,3,6,4,1,2753641,1,sacramento,2,1,1,5,0
1337,1,7,6,4,5,3,2,1764532,1,riverside,2,1,2,3,0
1338,7,1,2,4,3,6,5,7124365,1,sacramento,1,1,7,3,0
1339,1,6,7,3,2,5,4,1673254,0,los angeles,NA,NA,NA,NA,NA
1340,1,7,6,4,5,3,2,1764532,1,riverside,1,1,4,4,0
1341,7,1,2,3,5,4,6,7123546,0,sacramento,3,1,4,2,1
1342,1,7,6,2,4,5,3,1762453,0,riverside,NA,NA,NA,NA,NA
1343,6,7,5,4,3,1,2,6754312,0,orange,1,1,5,4,0
1344,7,6,2,5,1,4,3,7625143,0,los angeles,3,1,4,2,0
1345,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,3,1,5,3,0
1346,7,5,4,3,6,2,1,7543621,0,los angeles,1,3,6,2,0
1347,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,4,4,0
1348,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,2,4,0
1349,1,7,6,4,5,3,2,1764532,1,sacramento,2,1,2,3,0
1350,4,5,1,6,2,7,3,4516273,0,sacramento,2,3,6,2,0
1351,6,7,5,1,4,3,2,6751432,1,orange,2,3,4,3,1
1352,1,7,6,5,4,3,2,1765432,0,los angeles,4,3,5,3,0
1353,6,7,3,1,5,4,2,6731542,0,sacramento,NA,NA,NA,NA,0
1354,1,7,5,3,6,2,4,1753624,1,riverside,NA,NA,NA,NA,NA
1355,6,7,5,4,2,3,1,6754231,1,sacramento,2,1,2,4,0
1356,4,7,3,6,1,2,5,4736125,0,riverside,NA,NA,NA,NA,NA
1357,6,7,5,3,4,2,1,6753421,0,sacramento,4,1,1,4,0
1358,6,7,4,3,5,1,2,6743512,0,orange,2,1,2,3,0
1359,7,6,3,4,5,1,2,7634512,0,riverside,1,3,7,3,0
1360,3,5,6,1,7,4,2,3561742,0,sacramento,2,3,5,4,0
1361,7,1,2,6,3,5,4,7126354,0,sacramento,2,1,6,2,0
1362,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,2,4,0
1363,7,1,6,5,3,2,4,7165324,1,sacramento,1,1,5,3,1
1364,4,7,6,3,5,1,2,4763512,0,sacramento,2,2,1,3,0
1365,1,7,6,4,5,3,2,1764532,1,sacramento,2,2,2,4,0
1366,7,6,5,4,3,2,1,7654321,1,riverside,2,1,1,3,0
1367,7,6,2,1,4,3,5,7621435,0,sacramento,1,1,4,5,0
1368,5,7,1,3,4,6,2,5713462,0,orange,3,1,NA,3,0
1369,4,7,6,5,3,1,2,4765312,0,riverside,2,2,3,3,0
1370,6,7,5,3,1,2,4,6753124,1,sacramento,3,1,4,5,0
1371,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,4,4,0
1372,5,1,7,2,3,4,6,5172346,0,riverside,2,3,3,2,0
1373,7,2,5,1,3,6,4,7251364,1,sacramento,2,1,3,4,1
1374,7,6,5,3,2,4,1,7653241,0,sacramento,1,1,4,4,0
1375,7,6,1,5,4,3,2,7615432,1,riverside,2,1,7,3,0
1376,1,5,2,4,7,3,6,1524736,1,los angeles,1,3,NA,2,0
1377,3,7,6,4,5,1,2,3764512,1,orange,3,1,4,5,0
1378,6,7,5,2,3,1,4,6752314,0,sacramento,2,1,2,3,0
1379,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1380,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,2,3,4,3,1
1381,1,7,6,4,5,2,3,1764523,0,sacramento,3,2,NA,1,0
1382,1,2,3,6,5,7,4,1236574,1,orange,1,4,4,1,1
1383,1,7,6,4,5,2,3,1764523,1,riverside,3,3,NA,1,0
1384,7,4,1,6,5,2,3,7416523,0,sacramento,1,1,6,4,0
1385,6,7,5,3,4,2,1,6753421,0,sacramento,NA,NA,NA,NA,NA
1386,7,6,2,1,3,4,5,7621345,0,sacramento,1,1,6,2,0
1387,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,4,2,0
1388,7,6,5,4,1,3,2,7654132,1,sacramento,1,1,5,4,0
1389,1,7,3,4,2,6,5,1734265,0,riverside,2,1,4,4,0
1390,1,7,6,4,5,3,2,1764532,0,orange,2,1,2,4,0
1391,7,6,5,4,3,1,2,7654312,0,sacramento,1,1,6,4,0
1392,1,7,6,4,5,2,3,1764523,1,orange,2,1,1,4,0
1393,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,1,1,5,2,0
1394,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
1395,7,6,5,3,2,4,1,7653241,1,sacramento,2,1,NA,3,0
1396,7,6,2,1,3,5,4,7621354,0,sacramento,1,1,6,3,1
1397,7,6,5,3,4,1,2,7653412,1,sacramento,2,1,2,4,0
1398,6,7,5,3,4,2,1,6753421,0,orange,1,1,4,3,0
1399,1,7,6,5,4,2,3,1765423,0,sacramento,2,2,NA,3,0
1400,1,2,6,7,4,3,5,1267435,1,sacramento,1,1,5,2,1
1401,6,7,5,2,4,3,1,6752431,0,sacramento,2,1,NA,2,0
1402,7,1,2,5,3,6,4,7125364,1,riverside,1,1,6,2,0
1403,1,7,6,4,2,3,5,1764235,0,riverside,2,4,NA,2,0
1404,3,4,6,7,2,5,1,3467251,1,sacramento,1,1,6,2,0
1405,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1406,6,5,4,2,3,7,1,6542371,1,los angeles,1,1,6,2,0
1407,6,7,4,1,2,5,3,6741253,0,los angeles,1,1,4,3,0
1408,7,6,2,3,1,5,4,7623154,1,sacramento,1,1,6,4,0
1409,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,NA,4,0
1410,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1411,1,7,4,5,6,2,3,1745623,0,riverside,NA,NA,NA,NA,NA
1412,2,7,1,5,6,3,4,2715634,1,los angeles,2,4,2,3,0
1413,1,7,6,4,2,3,5,1764235,0,los angeles,2,1,2,5,1
1414,7,5,4,1,3,6,2,7541362,0,orange,1,5,7,3,0
1415,1,7,6,3,5,4,2,1763542,1,riverside,3,2,NA,2,0
1416,7,1,2,4,3,5,6,7124356,0,sacramento,4,1,4,4,0
1417,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,4,4,0
1418,7,1,4,5,6,2,3,7145623,0,orange,1,1,7,3,0
1419,7,6,2,4,5,1,3,7624513,1,riverside,2,1,NA,2,0
1420,1,7,4,5,6,2,3,1745623,1,riverside,NA,NA,NA,NA,NA
1421,6,7,5,4,3,2,1,6754321,1,sacramento,1,1,NA,3,0
1422,7,2,6,1,4,5,3,7261453,0,sacramento,4,1,NA,2,0
1423,1,7,2,4,6,5,3,1724653,0,sacramento,2,4,2,4,0
1424,3,1,2,7,5,4,6,3127546,1,orange,2,1,5,3,0
1425,3,7,6,5,4,1,2,3765412,0,riverside,2,1,1,3,0
1426,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,4,4,0
1427,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1428,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,5,5,4,0
1429,6,7,5,3,4,2,1,6753421,1,los angeles,2,2,2,4,0
1430,7,6,5,3,4,1,2,7653412,0,sacramento,3,1,3,3,0
1431,1,7,6,3,5,4,2,1763542,0,riverside,2,1,2,3,0
1432,3,7,4,5,2,1,6,3745216,0,orange,2,4,NA,2,0
1433,1,7,6,2,5,3,4,1762534,1,orange,2,3,5,3,0
1434,6,7,5,4,3,2,1,6754321,1,riverside,2,3,5,3,0
1435,3,6,4,1,7,5,2,3641752,0,sacramento,2,1,2,4,1
1436,4,7,6,2,5,3,1,4762531,0,riverside,1,1,5,2,0
1437,7,6,5,4,3,2,1,7654321,1,los angeles,1,1,5,3,0
1438,6,7,4,2,1,5,3,6742153,1,riverside,2,1,4,4,0
1439,7,6,5,3,4,2,1,7653421,1,sacramento,2,4,4,4,0
1440,3,1,2,6,7,5,4,3126754,0,orange,1,1,7,5,0
1441,6,2,4,1,3,7,5,6241375,0,sacramento,3,3,4,3,0
1442,7,5,6,3,4,1,2,7563412,0,sacramento,2,1,7,3,0
1443,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1444,3,4,7,1,6,2,5,3471625,0,riverside,NA,NA,NA,NA,NA
1445,6,1,3,4,2,7,5,6134275,0,los angeles,2,1,3,4,1
1446,1,7,6,5,4,3,2,1765432,1,riverside,3,4,NA,4,0
1447,5,7,6,3,4,2,1,5763421,0,riverside,NA,NA,NA,NA,NA
1448,2,7,5,6,1,3,4,2756134,1,orange,1,3,5,4,1
1449,1,7,6,3,5,2,4,1763524,1,los angeles,NA,NA,NA,NA,NA
1450,2,5,7,1,3,4,6,2571346,0,riverside,3,3,4,3,0
1451,7,6,5,3,2,4,1,7653241,0,los angeles,2,1,2,4,0
1452,7,6,4,2,3,1,5,7642315,1,sacramento,1,4,7,5,0
1453,6,7,5,2,4,1,3,6752413,0,sacramento,2,2,4,3,0
1454,6,7,5,4,3,2,1,6754321,1,orange,2,3,4,4,0
1455,7,6,5,4,1,2,3,7654123,0,sacramento,NA,NA,NA,NA,NA
1456,6,7,2,3,4,5,1,6723451,0,riverside,1,1,4,5,0
1457,7,4,3,6,1,2,5,7436125,1,sacramento,3,1,NA,3,0
1458,7,1,2,6,3,5,4,7126354,0,sacramento,3,3,5,4,0
1459,6,7,5,4,2,1,3,6754213,0,orange,4,3,NA,1,0
1460,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1461,3,6,7,5,4,2,1,3675421,1,riverside,2,1,NA,3,0
1462,1,7,5,2,6,3,4,1752634,0,riverside,2,3,NA,2,0
1463,7,1,2,4,3,6,5,7124365,0,sacramento,1,3,7,5,0
1464,7,6,5,3,4,2,1,7653421,0,orange,1,1,6,4,0
1465,7,6,5,2,3,1,4,7652314,1,los angeles,4,1,NA,4,0
1466,5,7,6,3,4,2,1,5763421,0,riverside,2,1,2,3,0
1467,6,7,5,2,4,1,3,6752413,1,sacramento,1,1,4,3,0
1468,2,5,3,6,4,1,7,2536417,1,riverside,3,3,NA,3,0
1469,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1470,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1471,7,4,5,6,1,3,2,7456132,1,sacramento,1,1,NA,2,0
1472,7,6,5,4,3,2,1,7654321,0,sacramento,3,4,4,5,0
1473,4,7,6,5,3,2,1,4765321,0,los angeles,2,2,2,3,0
1474,3,7,6,4,5,2,1,3764521,0,sacramento,2,4,1,3,0
1475,1,7,6,4,5,2,3,1764523,1,los angeles,NA,NA,NA,NA,NA
1476,6,7,5,3,2,4,1,6753241,0,sacramento,2,3,4,4,0
1477,3,7,6,5,4,1,2,3765412,1,los angeles,2,4,2,3,0
1478,6,7,5,3,4,1,2,6753412,0,sacramento,2,2,3,2,0
1479,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,2,3,0
1480,5,7,6,3,4,2,1,5763421,0,sacramento,2,1,2,5,0
1481,3,7,1,5,6,2,4,3715624,0,los angeles,2,1,3,5,0
1482,7,6,5,4,3,1,2,7654312,0,sacramento,2,2,4,2,0
1483,7,6,5,2,1,4,3,7652143,0,los angeles,2,3,6,3,0
1484,3,2,1,5,4,7,6,3215476,0,orange,1,1,6,3,0
1485,7,6,5,3,4,2,1,7653421,0,sacramento,2,3,2,5,0
1486,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,3,2,0
1487,7,6,4,5,3,1,2,7645312,1,sacramento,1,1,5,2,0
1488,7,6,5,3,4,2,1,7653421,0,los angeles,3,1,NA,3,0
1489,7,6,3,4,5,1,2,7634512,1,riverside,NA,NA,NA,NA,0
1490,7,4,2,6,3,1,5,7426315,0,sacramento,3,1,NA,4,0
1491,1,7,6,5,4,3,2,1765432,1,los angeles,2,2,NA,2,0
1492,7,6,2,5,4,3,1,7625431,1,los angeles,2,1,2,5,0
1493,6,7,5,4,2,3,1,6754231,0,riverside,4,1,NA,2,0
1494,1,7,6,4,2,5,3,1764253,1,los angeles,3,1,1,3,0
1495,7,6,4,5,3,2,1,7645321,0,sacramento,2,1,2,3,0
1496,6,7,3,5,4,1,2,6735412,0,orange,2,1,NA,2,0
1497,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1498,7,6,5,3,4,1,2,7653412,0,sacramento,2,3,4,2,0
1499,4,7,6,5,3,2,1,4765321,0,los angeles,2,1,5,4,0
1500,3,7,6,4,5,2,1,3764521,0,sacramento,2,1,2,3,0
1501,4,7,6,1,3,5,2,4761352,0,los angeles,2,2,NA,3,0
1502,1,7,6,4,5,2,3,1764523,0,sacramento,2,1,2,4,0
1503,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1504,6,7,5,3,4,1,2,6753412,0,los angeles,1,3,NA,2,0
1505,7,1,2,6,3,5,4,7126354,0,sacramento,1,1,6,2,0
1506,5,7,6,2,4,3,1,5762431,1,orange,3,4,NA,3,0
1507,7,6,5,4,3,2,1,7654321,0,riverside,3,1,NA,4,0
1508,1,7,6,5,4,3,2,1765432,1,los angeles,1,1,4,2,1
1509,6,7,5,3,4,2,1,6753421,0,sacramento,2,4,4,5,0
1510,1,7,6,5,2,4,3,1765243,0,sacramento,3,1,2,1,0
1511,5,7,6,4,3,1,2,5764312,1,orange,3,3,NA,2,0
1512,1,7,6,4,5,3,2,1764532,0,orange,2,1,2,4,0
1513,1,7,5,3,4,6,2,1753462,0,sacramento,2,4,2,5,0
1514,6,7,4,2,5,1,3,6742513,0,sacramento,3,1,NA,3,0
1515,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,3,3,0
1516,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1517,7,6,3,1,2,4,5,7631245,0,riverside,1,1,6,4,0
1518,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1519,1,7,6,5,4,3,2,1765432,0,los angeles,2,3,3,3,0
1520,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1521,1,7,6,2,4,3,5,1762435,0,riverside,NA,NA,NA,NA,NA
1522,1,7,6,4,5,3,2,1764532,0,riverside,3,3,4,3,1
1523,6,7,1,5,4,2,3,6715423,1,riverside,2,1,4,4,0
1524,1,7,6,2,5,4,3,1762543,0,sacramento,3,1,4,3,0
1525,7,6,5,4,2,1,3,7654213,1,sacramento,2,1,2,3,0
1526,7,4,1,2,3,5,6,7412356,1,orange,1,1,6,2,0
1527,1,7,6,4,5,3,2,1764532,1,los angeles,2,4,3,2,0
1528,1,7,6,4,5,2,3,1764523,1,riverside,4,1,NA,3,0
1529,1,7,4,5,6,3,2,1745632,0,los angeles,4,2,NA,4,0
1530,7,6,3,4,2,5,1,7634251,1,sacramento,2,4,NA,4,0
1531,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1532,1,7,2,5,4,3,6,1725436,0,sacramento,3,2,NA,1,0
1533,5,4,1,3,7,2,6,5413726,0,los angeles,2,2,7,2,0
1534,6,7,5,3,4,2,1,6753421,0,riverside,NA,NA,NA,NA,NA
1535,6,7,5,3,4,2,1,6753421,0,orange,NA,NA,NA,NA,NA
1536,1,7,6,5,4,2,3,1765423,1,sacramento,2,2,2,4,0
1537,7,5,6,3,4,1,2,7563412,1,sacramento,1,3,4,3,0
1538,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,3,4,0
1539,1,7,5,4,6,3,2,1754632,1,sacramento,2,1,1,3,0
1540,1,7,6,5,4,3,2,1765432,1,riverside,NA,NA,NA,NA,NA
1541,1,7,6,4,5,3,2,1764532,0,orange,3,1,6,2,0
1542,7,2,5,3,1,4,6,7253146,1,sacramento,2,3,3,3,1
1543,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,3,3,0
1544,1,7,6,4,5,2,3,1764523,0,sacramento,2,1,2,5,0
1545,1,7,6,3,5,4,2,1763542,0,riverside,2,1,1,3,0
1546,2,7,6,3,5,4,1,2763541,1,sacramento,2,4,4,4,0
1547,1,7,6,5,3,4,2,1765342,1,los angeles,3,2,NA,4,0
1548,1,7,6,5,4,2,3,1765423,0,orange,2,3,5,2,0
1549,4,7,3,5,6,1,2,4735612,1,sacramento,3,1,4,2,0
1550,1,5,7,2,6,3,4,1572634,1,los angeles,2,2,2,4,0
1551,6,7,5,2,3,4,1,6752341,0,riverside,1,2,3,3,1
1552,1,7,6,4,5,3,2,1764532,1,orange,2,5,1,5,0
1553,3,7,6,4,5,2,1,3764521,0,los angeles,NA,NA,NA,NA,NA
1554,7,6,5,4,2,3,1,7654231,0,sacramento,2,1,NA,2,0
1555,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1556,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,1,1,4,4,0
1557,2,5,6,7,3,4,1,2567341,0,los angeles,1,1,4,5,0
1558,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1559,5,7,6,2,3,1,4,5762314,0,orange,1,1,2,4,0
1560,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1561,1,6,2,7,5,3,4,1627534,0,los angeles,2,1,3,4,1
1562,5,3,7,2,1,4,6,5372146,1,sacramento,2,2,3,2,1
1563,5,7,6,3,4,1,2,5763412,0,los angeles,3,3,NA,2,0
1564,1,7,2,4,3,6,5,1724365,0,orange,NA,NA,NA,NA,NA
1565,3,7,2,4,1,5,6,3724156,0,sacramento,NA,NA,NA,NA,NA
1566,6,7,5,3,4,1,2,6753412,0,sacramento,2,1,2,3,0
1567,7,1,2,6,4,3,5,7126435,0,sacramento,1,1,6,4,0
1568,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,6,4,0
1569,6,2,7,4,5,3,1,6274531,1,riverside,1,2,1,2,0
1570,6,7,4,2,5,3,1,6742531,1,sacramento,2,1,2,5,0
1571,5,7,6,4,3,2,1,5764321,1,sacramento,2,1,2,4,0
1572,5,7,6,3,4,2,1,5763421,1,sacramento,2,4,2,4,0
1573,1,7,6,3,4,5,2,1763452,1,los angeles,2,3,4,2,0
1574,7,1,2,4,3,6,5,7124365,1,sacramento,1,1,7,3,0
1575,3,7,6,2,5,1,4,3762514,0,sacramento,2,3,2,4,0
1576,6,7,5,3,4,2,1,6753421,0,orange,1,1,6,3,0
1577,1,6,5,2,7,4,3,1652743,0,sacramento,NA,NA,NA,NA,NA
1578,5,7,6,4,3,1,2,5764312,1,sacramento,2,1,4,4,0
1579,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,5,1
1580,4,7,6,5,1,2,3,4765123,1,sacramento,2,2,1,4,0
1581,6,2,7,4,3,5,1,6274351,0,orange,1,4,1,3,0
1582,5,7,6,1,2,4,3,5761243,0,orange,1,4,6,3,0
1583,7,1,4,3,6,2,5,7143625,0,orange,1,4,5,4,0
1584,6,7,2,4,3,5,1,6724351,0,sacramento,3,1,NA,3,0
1585,6,7,5,4,1,3,2,6754132,0,orange,1,1,6,4,0
1586,7,1,3,4,2,6,5,7134265,0,orange,1,1,7,4,0
1587,7,6,5,3,4,2,1,7653421,0,sacramento,2,4,5,3,0
1588,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1589,7,6,5,3,4,1,2,7653412,0,sacramento,2,4,4,3,0
1590,1,7,6,4,5,3,2,1764532,0,sacramento,2,2,4,3,0
1591,6,7,5,2,1,4,3,6752143,0,sacramento,1,4,6,3,0
1592,6,7,1,2,5,4,3,6712543,0,riverside,3,3,NA,2,0
1593,1,7,6,4,5,3,2,1764532,1,sacramento,2,2,1,4,0
1594,3,7,6,5,4,2,1,3765421,1,los angeles,2,1,2,3,0
1595,1,7,6,4,5,3,2,1764532,1,sacramento,4,2,3,2,0
1596,7,6,5,3,4,1,2,7653412,0,los angeles,1,1,6,4,0
1597,7,6,3,2,5,1,4,7632514,1,sacramento,2,3,5,2,0
1598,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1599,5,7,6,4,2,3,1,5764231,0,riverside,NA,NA,NA,NA,NA
1600,7,6,3,1,2,4,5,7631245,1,orange,NA,NA,NA,NA,NA
1601,6,7,4,2,1,3,5,6742135,0,sacramento,1,1,5,4,0
1602,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,4,2,0
1603,1,7,6,5,4,3,2,1765432,0,orange,3,1,4,3,0
1604,6,7,5,3,4,2,1,6753421,1,riverside,2,1,4,4,0
1605,7,6,5,3,2,4,1,7653241,0,sacramento,2,3,3,3,0
1606,7,6,5,3,2,1,4,7653214,1,los angeles,1,1,6,5,0
1607,6,7,5,4,1,3,2,6754132,0,riverside,1,3,4,3,0
1608,7,1,2,5,3,4,6,7125346,1,sacramento,1,1,3,3,0
1609,3,5,1,2,4,6,7,3512467,0,sacramento,1,1,1,4,1
1610,1,7,6,5,4,2,3,1765423,0,sacramento,3,5,4,3,0
1611,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,4,3,0
1612,7,6,5,3,4,2,1,7653421,0,orange,1,1,5,4,0
1613,6,7,5,2,4,3,1,6752431,0,sacramento,1,5,NA,3,1
1614,1,4,3,6,5,7,2,1436572,1,sacramento,NA,NA,NA,NA,NA
1615,4,7,6,3,5,2,1,4763521,1,sacramento,1,1,5,5,0
1616,7,4,1,3,5,2,6,7413526,1,los angeles,3,3,2,4,0
1617,1,7,6,2,3,5,4,1762354,0,los angeles,3,3,NA,2,0
1618,7,6,5,3,2,4,1,7653241,1,riverside,1,3,4,3,0
1619,1,7,6,4,5,2,3,1764523,0,los angeles,2,3,1,4,0
1620,7,4,3,5,2,1,6,7435216,0,sacramento,1,1,1,2,1
1621,2,7,6,4,1,5,3,2764153,0,sacramento,1,1,NA,2,0
1622,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,2,5,0
1623,6,7,5,2,1,3,4,6752134,0,riverside,2,1,2,4,0
1624,7,6,5,4,2,3,1,7654231,0,riverside,2,1,NA,2,0
1625,4,3,5,7,6,1,2,4357612,0,los angeles,1,1,NA,3,0
1626,1,7,6,5,2,3,4,1765234,1,riverside,NA,NA,NA,NA,NA
1627,6,7,3,2,5,4,1,6732541,0,orange,4,1,6,4,0
1628,1,7,6,5,4,3,2,1765432,0,sacramento,3,1,4,2,0
1629,6,7,2,4,1,3,5,6724135,1,los angeles,2,3,3,3,1
